path231,102.59442,725.23431,23.611164,8.1201366
path233,102.59442,725.23431,23.611164,8.1201366
path235,102.9942,725.1105,23.007271,7.0264236
path237,103,726.1,22.7,3.91875
path239,92.396276,681.26295,21.77836,12.336268
path241,92.396276,681.26295,21.77836,12.336268
path243,92.937887,681.06744,21.117997,11.530955
path245,93.1,681.7,20.7,10.1
path247,82.196276,719.26295,21.77836,12.336268
path249,82.196276,719.26295,21.77836,12.336268
path251,82.737887,719.06744,21.117997,11.530955
path253,83.1,719.6,20.6,10.1
path255,81.052762,728.86044,23.300893,9.5621119
path257,81.052762,728.86044,23.300893,9.5621119
path259,81.166097,728.77402,22.672604,8.6137225
path261,81.3,729.9,22.5,5.7828427
ellipse263,103.64892,633.04033,36.021701,19.880198
ellipse265,103.64892,633.04033,36.021701,19.880198
ellipse267,104.13595,633.79667,35.012453,18.384626
path269,104.3,638.9,34.5,7.8
ellipse271,93.794269,601.20976,19.70087,36.120456
ellipse273,93.794269,601.20976,19.70087,36.120456
ellipse275,94.538843,601.72539,18.193665,35.112409
path277,99.9,602,7.4,34.6
ellipse279,84.5897,641.07092,19.70087,36.120456
ellipse281,84.5897,641.07092,19.70087,36.120456
ellipse283,85.442402,641.63064,18.193665,35.112409
path285,90.8,641.9,7.4,34.6
ellipse287,59.002435,623.3821,36.021701,19.880198
ellipse289,59.002435,623.3821,36.021701,19.880198
ellipse291,59.466959,624.23158,35.012453,18.384626
path293,59.7,629.4,34.5,7.8
ellipse295,97.76076,638.18263,22.683022,26.73367
ellipse297,97.76076,638.18263,22.683022,26.73367
ellipse299,98.141197,638.61561,21.761349,25.885518
path301,99.8,639.6,18.6,23.9
ellipse303,76.898181,612.08548,22.683022,26.73367
ellipse305,76.898181,612.08548,22.683022,26.73367
ellipse307,77.281417,612.53375,21.761349,25.885518
path309,78.9,613.5,18.6,23.9
ellipse311,97.521663,620.44471,22.833955,19.40111
ellipse313,97.521663,620.44471,22.833955,19.40111
ellipse315,97.850944,620.78229,22.135593,18.581946
path317,98.8,622.1,20.4,15.9
ellipse319,75.753442,636.80666,24.174152,17.703852
ellipse321,75.753442,636.80666,24.174152,17.703852
ellipse323,76.095157,637.18435,23.512922,16.805876
path325,76.5,639.3,22.6,12.6
ellipse327,90.613939,629.22281,8.4506579,9.8378386
ellipse329,90.613939,629.22281,8.4506579,9.8378386
ellipse331,90.862616,629.43758,7.9919027,9.4131011
path333,91.4,629.7,6.7,8.9
ellipse335,97.76419,638.53535,8.4506579,9.8378386
ellipse337,97.76419,638.53535,8.4506579,9.8378386
ellipse339,98.009768,638.73501,7.9919027,9.4131011
path341,98.6,639,6.7,8.9
circle343,97.200001,637.59999,2.4000001,2.4000001
circle345,97.200001,637.59999,2.4000001,2.4000001
_x23_woman_x28_stand_x2C_present_x29_,81.200012,519.37633,256.79999,298.32365
ellipse350,81.200012,799.49998,256.79999,18.200001
path359,140.1,519.37633,148.89644,292.93133
path361,257.1,552.57586,12.5,9.0241362
path363,257.1,552.57586,12.5,9.0241362
path365,256.7,535.55743,31.543979,24.24257
polygon367,200.7,561.9,4.7,6.1
path369,205.6,779.19706,14.627737,29.424322
path371,186.64444,780.1,14.377434,32.007655
path373,180.9,684.8,37.8355,117.23636
path375,180.9,684.6,37.6355,117.38056
path377,187.79932,688.16061,33.200684,116.91747
path379,181.7,548.09913,28.7,41.600873
path381,183.17376,548.61111,18.626241,12.788889
path383,178.4,527.2,33.3,33.3
path385,176.1,576.3,41.204018,48.01891
path387,176.1,577.3,41.204018,47.911111
path389,256.7,552.2,6.8,7.6
path391,229.3,552.6,40.4,42.188889
path393,245.80256,579.5,1.09744,7.9
path395,183.4,621,33.9,4.2189103
path397,180.9,684.5,40,9.7185591
path399,171.9,621.9,56.6,71.466667
path401,159.4,640.77678,11.721259,13.22322
path403,159.4,640.77678,11.721259,13.22322
path405,234.4,579.6,6.3,4.2
path407,237.2625,581.67228,4.6439109,9.327718
path409,179.9,609.3,11.5,2.0153388
path411,189.2,591,9.9,6.1375
path413,180.6,611.75858,8.5,1.5669048
path415,199.5,648.092,19.531319,1.6494214
path417,206.7,651.1,14.3,1.5414214
path419,210.5,654.9,11.710785,2.1468179
path421,183.1,658.54903,26,3.1276075
path423,202.94877,562,25.351229,90.6
path425,202.8,561.66604,44.56896,93.549595
path427,171.9,567.6,16.339296,98
path429,161.14801,567.3,26.091286,97.780718
path431,171.3,641.4,7.7015698,9.6
path433,161.58512,640.5,16.81767,10.4
path435,161.58512,640.6,9.814875,9.5
path437,142.08939,583.5,29.110607,70.6
path439,146.7,609.7,9.0385286,6.764053
path441,155.9,596.3,4,12.1
path443,162.6,527.16716,45.1,56.903553
path445,160.27894,519.77633,48.996833,63.494382
path447,166.2,520.5,43.036996,62.570711
